27691
27036
26522
27361
27369
26835
29612
30057
27479
30403
30529
27600
27933
25763
29749
40312
53684
43319
43427
40486
51082
43310
43376
34302
39705
40534
131153
101315
175355
75860
223197
33283
27358
35197
26233
26040
23614
20807
21480
18328
19241
19349
21452
20434
22165
25426
27423
24040
24997
27327
26593
23885
20459
21671
20257
18784
16636
68434
54372
85406
23864
25156
20385
20232
21692
23700
23550
23577
22867
23948
29634
36309
30644
29300
28314
31310
31367
35887
28657
25186
25180
23607
23131
24182
27884
27648
28996
27361
26175
24873
27563
29413
31172
30524
32367
31763
29543
25548
23972
37912
41332
48005
52753
55432
43939
32668
31536
29814
32390
32975
31543
28946
32784
29948
29465
31546
26872
22858
20537
15391
12465
8953
4251
4097
5473
5926
7512
9555
16022
26712
31084
31501
28799
31117
38708
37160
34424
32932
27185
27109
27263
31954
36813
57788
49879
46197
29852
33031
30022
30816
34040
34498
31163
28325
29955
33228
30821
26814
26432
22669
24550
25257
25897
25844
26423
23681
23207
29814
32917
28307
23691
25393
24495
25336
30315
32196
31563
26171
26296
28435
27264
33814
40777
44413
54614
35859
29498
21902
21913
21082
32623
25943
27229
23043
23795
22918
25592
31786
28681
23290
22517
23614
22400
25537
28675
26996
29563
26223
27090
25305
29560
33175
35489
34291
30066
29293
31104
37077
47155
51645
26749
28108
27433
24951
23586
19964
18535
32601
42243
55243
50732
51486
62213
41515
41336
43031
38288
35135
40409
45147
40786
47646
32229
40071
50513
89851
62529
59031
60719
27975
24422
23787
23222
26906
25946
23457
23161
22596
22329
25211
25200
27589
27816
24871
22095
22640
40465
58539
38335
31020
26423
24062
27745
37182
34355
34231
33298
31074
29595
27445
27771
30370
30689
33496
29160
27719
79657
64068
50148
65026
78880
59064
29413
42973
49495
36581
52801
60405
57145
41340
43887
50237
61916
54555
75772
67166
85021
99020
52645
40122
35809
32374
35466
29157
35563
39166
45528
37624
34988
38379
29808
36219
34144
29049
27670
43535
49986
38492
32995
62761
54076
62854
34296
34352
32900
32131
41282
39297
40269
36403
38305
34933
32182
34556
36522
44812
43090
51964
34075
31582
33318
28150
27942
25653
28055
32758
33175
29716
41364
58060
48650
32582
31279
29540
34821
30814
32832
39109
31321
31579
27939
32526
28530
43475
52671
47196
43190
32448
39493
44109
57593
69138
43652
46544
51058
65081
50774
81994
110643
52573
63387
158920
113720
137325
154508
136555
79720
24260
23569
26218
345973
48895
44366
38471
33577
33713
35377
36958
46345
42278
42146
41469
37815
36544
39630
56167
41318
61954
67182
30266
29427
63517
104092
78447
93979
40638
31559
33156
37904
41444
52417
63636
40454
33172
36055
38801
44377
39707
38637
39777
38366
50789
51044
49182
37741
47546
71914
41915
53979
67455
45673
51893
45872
65770
68471
54412
56111
54135
62694
67932
49856
50959
48492
46003
51117
51227
50295
46623
43021
45646
56782
43169
37781
30946
25654
19587
10625
12718
15354
17757
21249
26815
31719
37693
46978
44712
45629
44679
38960
35904
44483
39643
43115
41907
41301
44509
37529
50529
56821
42725
44361
43839
43721
35003
38757
46233
57369
77112
72723
53870
37180
39282
37367
37565
52527
56371
48339
35694
41102
47840
39626
39442
35749
35531
32636
35762
37545
41956
42866
35755
35169
35471
43001
41471
35041
31687
30655
31528
40382
49100
44118
43063
35945
33788
41399
39155
45026
43387
50819
59171
40878
40879
28909
31283
35485
36924
35404
40494
37128
38002
35457
32274
32054
28724
26192
41387
55083
31202
30944
33610
29872
29660
27023
27543
25380
29138
34519
31965
39841
42084
39894
39775
27457
28407
31914
32192
39351
31313
29039
38895
27067
28501
49849
76357
59315
37618
38838
44275
38891
39712
36495
31677
40900
44220
34930
32762
30481
47726
96334
108559
123081
59497
47406
37319
31043
27645
30569
32976
35674
34646
32368
31579
30246
31724
31980
32630
31109
37159
26919
30901
38757
34986
